3.95833333333333e-07	1.04166666666667e-07	2.08333333333333e-08
4.375e-07	1.04166666666667e-07	2.08333333333333e-08
4.79166666666667e-07	1.04166666666667e-07	2.08333333333333e-08
2.70833333333333e-07	1.45833333333333e-07	2.08333333333333e-08
3.125e-07	1.45833333333333e-07	2.08333333333333e-08
3.54166666666667e-07	1.45833333333333e-07	2.08333333333333e-08
3.95833333333333e-07	1.45833333333333e-07	2.08333333333333e-08
4.375e-07	1.45833333333333e-07	2.08333333333333e-08
4.79166666666667e-07	1.45833333333333e-07	2.08333333333333e-08
2.70833333333333e-07	1.875e-07	2.08333333333333e-08
3.125e-07	1.875e-07	2.08333333333333e-08
3.54166666666667e-07	1.875e-07	2.08333333333333e-08
3.95833333333333e-07	1.875e-07	2.08333333333333e-08
4.375e-07	1.875e-07	2.08333333333333e-08
4.79166666666667e-07	1.875e-07	2.08333333333333e-08
2.70833333333333e-07	2.29166666666667e-07	2.08333333333333e-08
3.125e-07	2.29166666666667e-07	2.08333333333333e-08
3.54166666666667e-07	2.29166666666667e-07	2.08333333333333e-08
3.95833333333333e-07	2.29166666666667e-07	2.08333333333333e-08
4.375e-07	2.29166666666667e-07	2.08333333333333e-08
4.79166666666667e-07	2.29166666666667e-07	2.08333333333333e-08
2.70833333333333e-07	2.70833333333333e-07	2.08333333333333e-08
3.125e-07	2.70833333333333e-07	2.08333333333333e-08
3.54166666666667e-07	2.70833333333333e-07	2.08333333333333e-08
3.95833333333333e-07	2.70833333333333e-07	2.08333333333333e-08
4.375e-07	2.70833333333333e-07	2.08333333333333e-08
4.79166666666667e-07	2.70833333333333e-07	2.08333333333333e-08
2.70833333333333e-07	3.125e-07	2.08333333333333e-08
3.125e-07	3.125e-07	2.08333333333333e-08
3.54166666666667e-07	3.125e-07	2.08333333333333e-08
3.95833333333333e-07	3.125e-07	2.08333333333333e-08
4.375e-07	3.125e-07	2.08333333333333e-08
4.79166666666667e-07	3.125e-07	2.08333333333333e-08
2.70833333333333e-07	3.54166666666667e-07	2.08333333333333e-08
3.125e-07	3.54166666666667e-07	2.08333333333333e-08
3.54166666666667e-07	3.54166666666667e-07	2.08333333333333e-08
3.95833333333333e-07	3.54166666666667e-07	2.08333333333333e-08
4.375e-07	3.54166666666667e-07	2.08333333333333e-08
4.79166666666667e-07	3.54166666666667e-07	2.08333333333333e-08
2.70833333333333e-07	3.95833333333333e-07	2.08333333333333e-08
3.125e-07	3.95833333333333e-07	2.08333333333333e-08
3.54166666666667e-07	3.95833333333333e-07	2.08333333333333e-08
3.95833333333333e-07	3.95833333333333e-07	2.08333333333333e-08
4.375e-07	3.95833333333333e-07	2.08333333333333e-08
4.79166666666667e-07	3.95833333333333e-07	2.08333333333333e-08
2.70833333333333e-07	4.375e-07	2.08333333333333e-08
3.125e-07	4.375e-07	2.08333333333333e-08
3.54166666666667e-07	4.375e-07	2.08333333333333e-08
3.95833333333333e-07	4.375e-07	2.08333333333333e-08
4.375e-07	4.375e-07	2.08333333333333e-08
4.79166666666667e-07	4.375e-07	2.08333333333333e-08
2.70833333333333e-07	4.79166666666667e-07	2.08333333333333e-08
3.125e-07	4.79166666666667e-07	2.08333333333333e-08
3.54166666666667e-07	4.79166666666667e-07	2.08333333333333e-08
3.95833333333333e-07	4.79166666666667e-07	2.08333333333333e-08
4.375e-07	4.79166666666667e-07	2.08333333333333e-08
4.79166666666667e-07	4.79166666666667e-07	2.08333333333333e-08
2.70833333333333e-07	2.08333333333333e-08	6.25e-08
3.125e-07	2.08333333333333e-08	6.25e-08
3.54166666666667e-07	2.08333333333333e-08	6.25e-08
3.95833333333333e-07	2.08333333333333e-08	6.25e-08
4.375e-07	2.08333333333333e-08	6.25e-08
4.79166666666667e-07	2.08333333333333e-08	6.25e-08
2.70833333333333e-07	6.25e-08	6.25e-08
3.125e-07	6.25e-08	6.25e-08
3.54166666666667e-07	6.25e-08	6.25e-08
3.95833333333333e-07	6.25e-08	6.25e-08
4.375e-07	6.25e-08	6.25e-08
4.79166666666667e-07	6.25e-08	6.25e-08
2.70833333333333e-07	1.04166666666667e-07	6.25e-08
3.125e-07	1.04166666666667e-07	6.25e-08
3.54166666666667e-07	1.04166666666667e-07	6.25e-08
3.95833333333333e-07	1.04166666666667e-07	6.25e-08
4.375e-07	1.04166666666667e-07	6.25e-08
4.79166666666667e-07	1.04166666666667e-07	6.25e-08
2.70833333333333e-07	1.45833333333333e-07	6.25e-08
3.125e-07	1.45833333333333e-07	6.25e-08
3.54166666666667e-07	1.45833333333333e-07	6.25e-08
3.95833333333333e-07	1.45833333333333e-07	6.25e-08
4.375e-07	1.45833333333333e-07	6.25e-08
4.79166666666667e-07	1.45833333333333e-07	6.25e-08
2.70833333333333e-07	1.875e-07	6.25e-08
3.125e-07	1.875e-07	6.25e-08
3.54166666666667e-07	1.875e-07	6.25e-08
3.95833333333333e-07	1.875e-07	6.25e-08
4.375e-07	1.875e-07	6.25e-08
4.79166666666667e-07	1.875e-07	6.25e-08
2.70833333333333e-07	2.29166666666667e-07	6.25e-08
3.125e-07	2.29166666666667e-07	6.25e-08
3.54166666666667e-07	2.29166666666667e-07	6.25e-08
3.95833333333333e-07	2.29166666666667e-07	6.25e-08
4.375e-07	2.29166666666667e-07	6.25e-08
4.79166666666667e-07	2.29166666666667e-07	6.25e-08
2.70833333333333e-07	2.70833333333333e-07	6.25e-08
3.125e-07	2.70833333333333e-07	6.25e-08
3.54166666666667e-07	2.70833333333333e-07	6.25e-08
3.95833333333333e-07	2.70833333333333e-07	6.25e-08
4.375e-07	2.70833333333333e-07	6.25e-08
4.79166666666667e-07	2.70833333333333e-07	6.25e-08
2.70833333333333e-07	3.125e-07	6.25e-08
3.125e-07	3.125e-07	6.25e-08
3.54166666666667e-07	3.125e-07	6.25e-08
3.95833333333333e-07	3.125e-07	6.25e-08
4.375e-07	3.125e-07	6.25e-08
4.79166666666667e-07	3.125e-07	6.25e-08
2.70833333333333e-07	3.54166666666667e-07	6.25e-08
3.125e-07	3.54166666666667e-07	6.25e-08
3.54166666666667e-07	3.54166666666667e-07	6.25e-08
3.95833333333333e-07	3.54166666666667e-07	6.25e-08
4.375e-07	3.54166666666667e-07	6.25e-08
4.79166666666667e-07	3.54166666666667e-07	6.25e-08
2.70833333333333e-07	3.95833333333333e-07	6.25e-08
3.125e-07	3.95833333333333e-07	6.25e-08
3.54166666666667e-07	3.95833333333333e-07	6.25e-08
3.95833333333333e-07	3.95833333333333e-07	6.25e-08
4.375e-07	3.95833333333333e-07	6.25e-08
4.79166666666667e-07	3.95833333333333e-07	6.25e-08
2.70833333333333e-07	4.375e-07	6.25e-08
3.125e-07	4.375e-07	6.25e-08
3.54166666666667e-07	4.375e-07	6.25e-08
3.95833333333333e-07	4.375e-07	6.25e-08
4.375e-07	4.375e-07	6.25e-08
4.79166666666667e-07	4.375e-07	6.25e-08
2.70833333333333e-07	4.79166666666667e-07	6.25e-08
3.125e-07	4.79166666666667e-07	6.25e-08
3.54166666666667e-07	4.79166666666667e-07	6.25e-08
3.95833333333333e-07	4.79166666666667e-07	6.25e-08
4.375e-07	4.79166666666667e-07	6.25e-08
4.79166666666667e-07	4.79166666666667e-07	6.25e-08
2.70833333333333e-07	2.08333333333333e-08	1.04166666666667e-07
3.125e-07	2.08333333333333e-08	1.04166666666667e-07
3.54166666666667e-07	2.08333333333333e-08	1.04166666666667e-07
3.95833333333333e-07	2.08333333333333e-08	1.04166666666667e-07
4.375e-07	2.08333333333333e-08	1.04166666666667e-07
4.79166666666667e-07	2.08333333333333e-08	1.04166666666667e-07
2.70833333333333e-07	6.25e-08	1.04166666666667e-07
3.125e-07	6.25e-08	1.04166666666667e-07
3.54166666666667e-07	6.25e-08	1.04166666666667e-07
3.95833333333333e-07	6.25e-08	1.04166666666667e-07
4.375e-07	6.25e-08	1.04166666666667e-07
4.79166666666667e-07	6.25e-08	1.04166666666667e-07
2.70833333333333e-07	1.04166666666667e-07	1.04166666666667e-07
3.125e-07	1.04166666666667e-07	1.04166666666667e-07
3.54166666666667e-07	1.04166666666667e-07	1.04166666666667e-07
3.95833333333333e-07	1.04166666666667e-07	1.04166666666667e-07
4.375e-07	1.04166666666667e-07	1.04166666666667e-07
4.79166666666667e-07	1.04166666666667e-07	1.04166666666667e-07
2.70833333333333e-07	1.45833333333333e-07	1.04166666666667e-07
3.125e-07	1.45833333333333e-07	1.04166666666667e-07
3.54166666666667e-07	1.45833333333333e-07	1.04166666666667e-07
3.95833333333333e-07	1.45833333333333e-07	1.04166666666667e-07
4.375e-07	1.45833333333333e-07	1.04166666666667e-07
4.79166666666667e-07	1.45833333333333e-07	1.04166666666667e-07
2.70833333333333e-07	1.875e-07	1.04166666666667e-07
3.125e-07	1.875e-07	1.04166666666667e-07
3.54166666666667e-07	1.875e-07	1.04166666666667e-07
3.95833333333333e-07	1.875e-07	1.04166666666667e-07
4.375e-07	1.875e-07	1.04166666666667e-07
4.79166666666667e-07	1.875e-07	1.04166666666667e-07
2.70833333333333e-07	2.29166666666667e-07	1.04166666666667e-07
3.125e-07	2.29166666666667e-07	1.04166666666667e-07
3.54166666666667e-07	2.29166666666667e-07	1.04166666666667e-07
3.95833333333333e-07	2.29166666666667e-07	1.04166666666667e-07
4.375e-07	2.29166666666667e-07	1.04166666666667e-07
4.79166666666667e-07	2.29166666666667e-07	1.04166666666667e-07
2.70833333333333e-07	2.70833333333333e-07	1.04166666666667e-07
3.125e-07	2.70833333333333e-07	1.04166666666667e-07
3.54166666666667e-07	2.70833333333333e-07	1.04166666666667e-07
3.95833333333333e-07	2.70833333333333e-07	1.04166666666667e-07
4.375e-07	2.70833333333333e-07	1.04166666666667e-07
4.79166666666667e-07	2.70833333333333e-07	1.04166666666667e-07
2.70833333333333e-07	3.125e-07	1.04166666666667e-07
3.125e-07	3.125e-07	1.04166666666667e-07
3.54166666666667e-07	3.125e-07	1.04166666666667e-07
3.95833333333333e-07	3.125e-07	1.04166666666667e-07
4.375e-07	3.125e-07	1.04166666666667e-07
4.79166666666667e-07	3.125e-07	1.04166666666667e-07
2.70833333333333e-07	3.54166666666667e-07	1.04166666666667e-07
3.125e-07	3.54166666666667e-07	1.04166666666667e-07
3.54166666666667e-07	3.54166666666667e-07	1.04166666666667e-07
3.95833333333333e-07	3.54166666666667e-07	1.04166666666667e-07
4.375e-07	3.54166666666667e-07	1.04166666666667e-07
4.79166666666667e-07	3.54166666666667e-07	1.04166666666667e-07
2.70833333333333e-07	3.95833333333333e-07	1.04166666666667e-07
3.125e-07	3.95833333333333e-07	1.04166666666667e-07
3.54166666666667e-07	3.95833333333333e-07	1.04166666666667e-07
3.95833333333333e-07	3.95833333333333e-07	1.04166666666667e-07
4.375e-07	3.95833333333333e-07	1.04166666666667e-07
4.79166666666667e-07	3.95833333333333e-07	1.04166666666667e-07
2.70833333333333e-07	4.375e-07	1.04166666666667e-07
3.125e-07	4.375e-07	1.04166666666667e-07
3.54166666666667e-07	4.375e-07	1.04166666666667e-07
3.95833333333333e-07	4.375e-07	1.04166666666667e-07
4.375e-07	4.375e-07	1.04166666666667e-07
4.79166666666667e-07	4.375e-07	1.04166666666667e-07
2.70833333333333e-07	4.79166666666667e-07	1.04166666666667e-07
3.125e-07	4.79166666666667e-07	1.04166666666667e-07
3.54166666666667e-07	4.79166666666667e-07	1.04166666666667e-07
3.95833333333333e-07	4.79166666666667e-07	1.04166666666667e-07
4.375e-07	4.79166666666667e-07	1.04166666666667e-07
4.79166666666667e-07	4.79166666666667e-07	1.04166666666667e-07
2.70833333333333e-07	2.08333333333333e-08	1.45833333333333e-07
3.125e-07	2.08333333333333e-08	1.45833333333333e-07
3.54166666666667e-07	2.08333333333333e-08	1.45833333333333e-07
3.95833333333333e-07	2.08333333333333e-08	1.45833333333333e-07
4.375e-07	2.08333333333333e-08	1.45833333333333e-07
4.79166666666667e-07	2.08333333333333e-08	1.45833333333333e-07
2.70833333333333e-07	6.25e-08	1.45833333333333e-07
3.125e-07	6.25e-08	1.45833333333333e-07
3.54166666666667e-07	6.25e-08	1.45833333333333e-07
3.95833333333333e-07	6.25e-08	1.45833333333333e-07
4.375e-07	6.25e-08	1.45833333333333e-07
4.79166666666667e-07	6.25e-08	1.45833333333333e-07
2.70833333333333e-07	1.04166666666667e-07	1.45833333333333e-07
3.125e-07	1.04166666666667e-07	1.45833333333333e-07
3.54166666666667e-07	1.04166666666667e-07	1.45833333333333e-07
3.95833333333333e-07	1.04166666666667e-07	1.45833333333333e-07
4.375e-07	1.04166666666667e-07	1.45833333333333e-07
4.79166666666667e-07	1.04166666666667e-07	1.45833333333333e-07
2.70833333333333e-07	1.45833333333333e-07	1.45833333333333e-07
3.125e-07	1.45833333333333e-07	1.45833333333333e-07
3.54166666666667e-07	1.45833333333333e-07	1.45833333333333e-07
3.95833333333333e-07	1.45833333333333e-07	1.45833333333333e-07
4.375e-07	1.45833333333333e-07	1.45833333333333e-07
4.79166666666667e-07	1.45833333333333e-07	1.45833333333333e-07
2.70833333333333e-07	1.875e-07	1.45833333333333e-07
3.125e-07	1.875e-07	1.45833333333333e-07
3.54166666666667e-07	1.875e-07	1.45833333333333e-07
3.95833333333333e-07	1.875e-07	1.45833333333333e-07
4.375e-07	1.875e-07	1.45833333333333e-07
4.79166666666667e-07	1.875e-07	1.45833333333333e-07
2.70833333333333e-07	2.29166666666667e-07	1.45833333333333e-07
3.125e-07	2.29166666666667e-07	1.45833333333333e-07
3.54166666666667e-07	2.29166666666667e-07	1.45833333333333e-07
3.95833333333333e-07	2.29166666666667e-07	1.45833333333333e-07
4.375e-07	2.29166666666667e-07	1.45833333333333e-07
4.79166666666667e-07	2.29166666666667e-07	1.45833333333333e-07
2.70833333333333e-07	2.70833333333333e-07	1.45833333333333e-07
3.125e-07	2.70833333333333e-07	1.45833333333333e-07
3.54166666666667e-07	2.70833333333333e-07	1.45833333333333e-07
3.95833333333333e-07	2.70833333333333e-07	1.45833333333333e-07
4.375e-07	2.70833333333333e-07	1.45833333333333e-07
4.79166666666667e-07	2.70833333333333e-07	1.45833333333333e-07
2.70833333333333e-07	3.125e-07	1.45833333333333e-07
3.125e-07	3.125e-07	1.45833333333333e-07
3.54166666666667e-07	3.125e-07	1.45833333333333e-07
3.95833333333333e-07	3.125e-07	1.45833333333333e-07
4.375e-07	3.125e-07	1.45833333333333e-07
4.79166666666667e-07	3.125e-07	1.45833333333333e-07
2.70833333333333e-07	3.54166666666667e-07	1.45833333333333e-07
3.125e-07	3.54166666666667e-07	1.45833333333333e-07
3.54166666666667e-07	3.54166666666667e-07	1.45833333333333e-07
3.95833333333333e-07	3.54166666666667e-07	1.45833333333333e-07
4.375e-07	3.54166666666667e-07	1.45833333333333e-07
4.79166666666667e-07	3.54166666666667e-07	1.45833333333333e-07
2.70833333333333e-07	3.95833333333333e-07	1.45833333333333e-07
3.125e-07	3.95833333333333e-07	1.45833333333333e-07
3.54166666666667e-07	3.95833333333333e-07	1.45833333333333e-07
3.95833333333333e-07	3.95833333333333e-07	1.45833333333333e-07
4.375e-07	3.95833333333333e-07	1.45833333333333e-07
4.79166666666667e-07	3.95833333333333e-07	1.45833333333333e-07
2.70833333333333e-07	4.375e-07	1.45833333333333e-07
3.125e-07	4.375e-07	1.45833333333333e-07
3.54166666666667e-07	4.375e-07	1.45833333333333e-07
3.95833333333333e-07	4.375e-07	1.45833333333333e-07
4.375e-07	4.375e-07	1.45833333333333e-07
4.79166666666667e-07	4.375e-07	1.45833333333333e-07
2.70833333333333e-07	4.79166666666667e-07	1.45833333333333e-07
3.125e-07	4.79166666666667e-07	1.45833333333333e-07
3.54166666666667e-07	4.79166666666667e-07	1.45833333333333e-07
3.95833333333333e-07	4.79166666666667e-07	1.45833333333333e-07
4.375e-07	4.79166666666667e-07	1.45833333333333e-07
4.79166666666667e-07	4.79166666666667e-07	1.45833333333333e-07
2.70833333333333e-07	2.08333333333333e-08	1.875e-07
3.125e-07	2.08333333333333e-08	1.875e-07
3.54166666666667e-07	2.08333333333333e-08	1.875e-07
3.95833333333333e-07	2.08333333333333e-08	1.875e-07
4.375e-07	2.08333333333333e-08	1.875e-07
4.79166666666667e-07	2.08333333333333e-08	1.875e-07
2.70833333333333e-07	6.25e-08	1.875e-07
3.125e-07	6.25e-08	1.875e-07
3.54166666666667e-07	6.25e-08	1.875e-07
3.95833333333333e-07	6.25e-08	1.875e-07
4.375e-07	6.25e-08	1.875e-07
4.79166666666667e-07	6.25e-08	1.875e-07
2.70833333333333e-07	1.04166666666667e-07	1.875e-07
3.125e-07	1.04166666666667e-07	1.875e-07
3.54166666666667e-07	1.04166666666667e-07	1.875e-07
3.95833333333333e-07	1.04166666666667e-07	1.875e-07
4.375e-07	1.04166666666667e-07	1.875e-07
4.79166666666667e-07	1.04166666666667e-07	1.875e-07
2.70833333333333e-07	1.45833333333333e-07	1.875e-07
3.125e-07	1.45833333333333e-07	1.875e-07
3.54166666666667e-07	1.45833333333333e-07	1.875e-07
3.95833333333333e-07	1.45833333333333e-07	1.875e-07
4.375e-07	1.45833333333333e-07	1.875e-07
4.79166666666667e-07	1.45833333333333e-07	1.875e-07
2.70833333333333e-07	1.875e-07	1.875e-07
3.125e-07	1.875e-07	1.875e-07
3.54166666666667e-07	1.875e-07	1.875e-07
3.95833333333333e-07	1.875e-07	1.875e-07
4.375e-07	1.875e-07	1.875e-07
4.79166666666667e-07	1.875e-07	1.875e-07
2.70833333333333e-07	2.29166666666667e-07	1.875e-07
3.125e-07	2.29166666666667e-07	1.875e-07
3.54166666666667e-07	2.29166666666667e-07	1.875e-07
3.95833333333333e-07	2.29166666666667e-07	1.875e-07
4.375e-07	2.29166666666667e-07	1.875e-07
4.79166666666667e-07	2.29166666666667e-07	1.875e-07
2.70833333333333e-07	2.70833333333333e-07	1.875e-07
3.125e-07	2.70833333333333e-07	1.875e-07
3.54166666666667e-07	2.70833333333333e-07	1.875e-07
3.95833333333333e-07	2.70833333333333e-07	1.875e-07
4.375e-07	2.70833333333333e-07	1.875e-07
4.79166666666667e-07	2.70833333333333e-07	1.875e-07
2.70833333333333e-07	3.125e-07	1.875e-07
3.125e-07	3.125e-07	1.875e-07
3.54166666666667e-07	3.125e-07	1.875e-07
3.95833333333333e-07	3.125e-07	1.875e-07
4.375e-07	3.125e-07	1.875e-07
4.79166666666667e-07	3.125e-07	1.875e-07
2.70833333333333e-07	3.54166666666667e-07	1.875e-07
3.125e-07	3.54166666666667e-07	1.875e-07
3.54166666666667e-07	3.54166666666667e-07	1.875e-07
3.95833333333333e-07	3.54166666666667e-07	1.875e-07
4.375e-07	3.54166666666667e-07	1.875e-07
4.79166666666667e-07	3.54166666666667e-07	1.875e-07
2.70833333333333e-07	3.95833333333333e-07	1.875e-07
3.125e-07	3.95833333333333e-07	1.875e-07
3.54166666666667e-07	3.95833333333333e-07	1.875e-07
3.95833333333333e-07	3.95833333333333e-07	1.875e-07
4.375e-07	3.95833333333333e-07	1.875e-07
4.79166666666667e-07	3.95833333333333e-07	1.875e-07
2.70833333333333e-07	4.375e-07	1.875e-07
3.125e-07	4.375e-07	1.875e-07
3.54166666666667e-07	4.375e-07	1.875e-07
3.95833333333333e-07	4.375e-07	1.875e-07
4.375e-07	4.375e-07	1.875e-07
4.79166666666667e-07	4.375e-07	1.875e-07
2.70833333333333e-07	4.79166666666667e-07	1.875e-07
3.125e-07	4.79166666666667e-07	1.875e-07
3.54166666666667e-07	4.79166666666667e-07	1.875e-07
3.95833333333333e-07	4.79166666666667e-07	1.875e-07
4.375e-07	4.79166666666667e-07	1.875e-07
4.79166666666667e-07	4.79166666666667e-07	1.875e-07
2.70833333333333e-07	2.08333333333333e-08	2.29166666666667e-07
3.125e-07	2.08333333333333e-08	2.29166666666667e-07
3.54166666666667e-07	2.08333333333333e-08	2.29166666666667e-07
3.95833333333333e-07	2.08333333333333e-08	2.29166666666667e-07
4.375e-07	2.08333333333333e-08	2.29166666666667e-07
4.79166666666667e-07	2.08333333333333e-08	2.29166666666667e-07
2.70833333333333e-07	6.25e-08	2.29166666666667e-07
3.125e-07	6.25e-08	2.29166666666667e-07
3.54166666666667e-07	6.25e-08	2.29166666666667e-07
3.95833333333333e-07	6.25e-08	2.29166666666667e-07
4.375e-07	6.25e-08	2.29166666666667e-07
4.79166666666667e-07	6.25e-08	2.29166666666667e-07
2.70833333333333e-07	1.04166666666667e-07	2.29166666666667e-07
3.125e-07	1.04166666666667e-07	2.29166666666667e-07
3.54166666666667e-07	1.04166666666667e-07	2.29166666666667e-07
3.95833333333333e-07	1.04166666666667e-07	2.29166666666667e-07
4.375e-07	1.04166666666667e-07	2.29166666666667e-07
4.79166666666667e-07	1.04166666666667e-07	2.29166666666667e-07
2.70833333333333e-07	1.45833333333333e-07	2.29166666666667e-07
3.125e-07	1.45833333333333e-07	2.29166666666667e-07
3.54166666666667e-07	1.45833333333333e-07	2.29166666666667e-07
3.95833333333333e-07	1.45833333333333e-07	2.29166666666667e-07
4.375e-07	1.45833333333333e-07	2.29166666666667e-07
4.79166666666667e-07	1.45833333333333e-07	2.29166666666667e-07
2.70833333333333e-07	1.875e-07	2.29166666666667e-07
3.125e-07	1.875e-07	2.29166666666667e-07
3.54166666666667e-07	1.875e-07	2.29166666666667e-07
3.95833333333333e-07	1.875e-07	2.29166666666667e-07
4.375e-07	1.875e-07	2.29166666666667e-07
4.79166666666667e-07	1.875e-07	2.29166666666667e-07
2.70833333333333e-07	2.29166666666667e-07	2.29166666666667e-07
3.125e-07	2.29166666666667e-07	2.29166666666667e-07
3.54166666666667e-07	2.29166666666667e-07	2.29166666666667e-07
3.95833333333333e-07	2.29166666666667e-07	2.29166666666667e-07
4.375e-07	2.29166666666667e-07	2.29166666666667e-07
4.79166666666667e-07	2.29166666666667e-07	2.29166666666667e-07
2.70833333333333e-07	2.70833333333333e-07	2.29166666666667e-07
3.125e-07	2.70833333333333e-07	2.29166666666667e-07
3.54166666666667e-07	2.70833333333333e-07	2.29166666666667e-07
3.95833333333333e-07	2.70833333333333e-07	2.29166666666667e-07
4.375e-07	2.70833333333333e-07	2.29166666666667e-07
4.79166666666667e-07	2.70833333333333e-07	2.29166666666667e-07
2.70833333333333e-07	3.125e-07	2.29166666666667e-07
3.125e-07	3.125e-07	2.29166666666667e-07
3.54166666666667e-07	3.125e-07	2.29166666666667e-07
3.95833333333333e-07	3.125e-07	2.29166666666667e-07
4.375e-07	3.125e-07	2.29166666666667e-07
4.79166666666667e-07	3.125e-07	2.29166666666667e-07
2.70833333333333e-07	3.54166666666667e-07	2.29166666666667e-07
3.125e-07	3.54166666666667e-07	2.29166666666667e-07
3.54166666666667e-07	3.54166666666667e-07	2.29166666666667e-07
3.95833333333333e-07	3.54166666666667e-07	2.29166666666667e-07
4.375e-07	3.54166666666667e-07	2.29166666666667e-07
4.79166666666667e-07	3.54166666666667e-07	2.29166666666667e-07
2.70833333333333e-07	3.95833333333333e-07	2.29166666666667e-07
3.125e-07	3.95833333333333e-07	2.29166666666667e-07
3.54166666666667e-07	3.95833333333333e-07	2.29166666666667e-07
3.95833333333333e-07	3.95833333333333e-07	2.29166666666667e-07
4.375e-07	3.95833333333333e-07	2.29166666666667e-07
4.79166666666667e-07	3.95833333333333e-07	2.29166666666667e-07
2.70833333333333e-07	4.375e-07	2.29166666666667e-07
3.125e-07	4.375e-07	2.29166666666667e-07
3.54166666666667e-07	4.375e-07	2.29166666666667e-07
3.95833333333333e-07	4.375e-07	2.29166666666667e-07
4.375e-07	4.375e-07	2.29166666666667e-07
4.79166666666667e-07	4.375e-07	2.29166666666667e-07
2.70833333333333e-07	4.79166666666667e-07	2.29166666666667e-07
3.125e-07	4.79166666666667e-07	2.29166666666667e-07
3.54166666666667e-07	4.79166666666667e-07	2.29166666666667e-07
3.95833333333333e-07	4.79166666666667e-07	2.29166666666667e-07
4.375e-07	4.79166666666667e-07	2.29166666666667e-07
4.79166666666667e-07	4.79166666666667e-07	2.29166666666667e-07
2.70833333333333e-07	2.08333333333333e-08	2.70833333333333e-07
3.125e-07	2.08333333333333e-08	2.70833333333333e-07
3.54166666666667e-07	2.08333333333333e-08	2.70833333333333e-07
3.95833333333333e-07	2.08333333333333e-08	2.70833333333333e-07
4.375e-07	2.08333333333333e-08	2.70833333333333e-07
4.79166666666667e-07	2.08333333333333e-08	2.70833333333333e-07
2.70833333333333e-07	6.25e-08	2.70833333333333e-07
3.125e-07	6.25e-08	2.70833333333333e-07
3.54166666666667e-07	6.25e-08	2.70833333333333e-07
3.95833333333333e-07	6.25e-08	2.70833333333333e-07
4.375e-07	6.25e-08	2.70833333333333e-07
4.79166666666667e-07	6.25e-08	2.70833333333333e-07
2.70833333333333e-07	1.04166666666667e-07	2.70833333333333e-07
3.125e-07	1.04166666666667e-07	2.70833333333333e-07
3.54166666666667e-07	1.04166666666667e-07	2.70833333333333e-07
3.95833333333333e-07	1.04166666666667e-07	2.70833333333333e-07
4.375e-07	1.04166666666667e-07	2.70833333333333e-07
4.79166666666667e-07	1.04166666666667e-07	2.70833333333333e-07
2.70833333333333e-07	1.45833333333333e-07	2.70833333333333e-07
3.125e-07	1.45833333333333e-07	2.70833333333333e-07
3.54166666666667e-07	1.45833333333333e-07	2.70833333333333e-07
3.95833333333333e-07	1.45833333333333e-07	2.70833333333333e-07
4.375e-07	1.45833333333333e-07	2.70833333333333e-07
4.79166666666667e-07	1.45833333333333e-07	2.70833333333333e-07
2.70833333333333e-07	1.875e-07	2.70833333333333e-07
3.125e-07	1.875e-07	2.70833333333333e-07
