1.8e-07	5.8e-07	2e-08
2.2e-07	5.8e-07	2e-08
2.6e-07	5.8e-07	2e-08
3e-07	5.8e-07	2e-08
3.4e-07	5.8e-07	2e-08
3.8e-07	5.8e-07	2e-08
2e-08	6.2e-07	2e-08
6e-08	6.2e-07	2e-08
1e-07	6.2e-07	2e-08
1.4e-07	6.2e-07	2e-08
1.8e-07	6.2e-07	2e-08
2.2e-07	6.2e-07	2e-08
2.6e-07	6.2e-07	2e-08
3e-07	6.2e-07	2e-08
3.4e-07	6.2e-07	2e-08
3.8e-07	6.2e-07	2e-08
2e-08	6.6e-07	2e-08
6e-08	6.6e-07	2e-08
1e-07	6.6e-07	2e-08
1.4e-07	6.6e-07	2e-08
1.8e-07	6.6e-07	2e-08
2.2e-07	6.6e-07	2e-08
2.6e-07	6.6e-07	2e-08
3e-07	6.6e-07	2e-08
3.4e-07	6.6e-07	2e-08
3.8e-07	6.6e-07	2e-08
2e-08	7e-07	2e-08
6e-08	7e-07	2e-08
1e-07	7e-07	2e-08
1.4e-07	7e-07	2e-08
1.8e-07	7e-07	2e-08
2.2e-07	7e-07	2e-08
2.6e-07	7e-07	2e-08
3e-07	7e-07	2e-08
3.4e-07	7e-07	2e-08
3.8e-07	7e-07	2e-08
2e-08	7.4e-07	2e-08
6e-08	7.4e-07	2e-08
1e-07	7.4e-07	2e-08
1.4e-07	7.4e-07	2e-08
1.8e-07	7.4e-07	2e-08
2.2e-07	7.4e-07	2e-08
2.6e-07	7.4e-07	2e-08
3e-07	7.4e-07	2e-08
3.4e-07	7.4e-07	2e-08
3.8e-07	7.4e-07	2e-08
2e-08	7.8e-07	2e-08
6e-08	7.8e-07	2e-08
1e-07	7.8e-07	2e-08
1.4e-07	7.8e-07	2e-08
1.8e-07	7.8e-07	2e-08
2.2e-07	7.8e-07	2e-08
2.6e-07	7.8e-07	2e-08
3e-07	7.8e-07	2e-08
3.4e-07	7.8e-07	2e-08
3.8e-07	7.8e-07	2e-08
2e-08	8.2e-07	2e-08
6e-08	8.2e-07	2e-08
1e-07	8.2e-07	2e-08
1.4e-07	8.2e-07	2e-08
1.8e-07	8.2e-07	2e-08
2.2e-07	8.2e-07	2e-08
2.6e-07	8.2e-07	2e-08
3e-07	8.2e-07	2e-08
3.4e-07	8.2e-07	2e-08
3.8e-07	8.2e-07	2e-08
2e-08	8.6e-07	2e-08
6e-08	8.6e-07	2e-08
1e-07	8.6e-07	2e-08
1.4e-07	8.6e-07	2e-08
1.8e-07	8.6e-07	2e-08
2.2e-07	8.6e-07	2e-08
2.6e-07	8.6e-07	2e-08
3e-07	8.6e-07	2e-08
3.4e-07	8.6e-07	2e-08
3.8e-07	8.6e-07	2e-08
2e-08	9e-07	2e-08
6e-08	9e-07	2e-08
1e-07	9e-07	2e-08
1.4e-07	9e-07	2e-08
1.8e-07	9e-07	2e-08
2.2e-07	9e-07	2e-08
2.6e-07	9e-07	2e-08
3e-07	9e-07	2e-08
3.4e-07	9e-07	2e-08
3.8e-07	9e-07	2e-08
2e-08	9.4e-07	2e-08
6e-08	9.4e-07	2e-08
1e-07	9.4e-07	2e-08
1.4e-07	9.4e-07	2e-08
1.8e-07	9.4e-07	2e-08
2.2e-07	9.4e-07	2e-08
2.6e-07	9.4e-07	2e-08
3e-07	9.4e-07	2e-08
3.4e-07	9.4e-07	2e-08
3.8e-07	9.4e-07	2e-08
2e-08	9.8e-07	2e-08
6e-08	9.8e-07	2e-08
1e-07	9.8e-07	2e-08
1.4e-07	9.8e-07	2e-08
1.8e-07	9.8e-07	2e-08
2.2e-07	9.8e-07	2e-08
2.6e-07	9.8e-07	2e-08
3e-07	9.8e-07	2e-08
3.4e-07	9.8e-07	2e-08
3.8e-07	9.8e-07	2e-08
2e-08	2e-08	6e-08
6e-08	2e-08	6e-08
1e-07	2e-08	6e-08
1.4e-07	2e-08	6e-08
1.8e-07	2e-08	6e-08
2.2e-07	2e-08	6e-08
2.6e-07	2e-08	6e-08
3e-07	2e-08	6e-08
3.4e-07	2e-08	6e-08
3.8e-07	2e-08	6e-08
2e-08	6e-08	6e-08
6e-08	6e-08	6e-08
1e-07	6e-08	6e-08
1.4e-07	6e-08	6e-08
1.8e-07	6e-08	6e-08
2.2e-07	6e-08	6e-08
2.6e-07	6e-08	6e-08
3e-07	6e-08	6e-08
3.4e-07	6e-08	6e-08
3.8e-07	6e-08	6e-08
2e-08	1e-07	6e-08
6e-08	1e-07	6e-08
1e-07	1e-07	6e-08
1.4e-07	1e-07	6e-08
1.8e-07	1e-07	6e-08
2.2e-07	1e-07	6e-08
2.6e-07	1e-07	6e-08
3e-07	1e-07	6e-08
3.4e-07	1e-07	6e-08
3.8e-07	1e-07	6e-08
2e-08	1.4e-07	6e-08
6e-08	1.4e-07	6e-08
1e-07	1.4e-07	6e-08
1.4e-07	1.4e-07	6e-08
1.8e-07	1.4e-07	6e-08
2.2e-07	1.4e-07	6e-08
2.6e-07	1.4e-07	6e-08
3e-07	1.4e-07	6e-08
3.4e-07	1.4e-07	6e-08
3.8e-07	1.4e-07	6e-08
2e-08	1.8e-07	6e-08
6e-08	1.8e-07	6e-08
1e-07	1.8e-07	6e-08
1.4e-07	1.8e-07	6e-08
1.8e-07	1.8e-07	6e-08
2.2e-07	1.8e-07	6e-08
2.6e-07	1.8e-07	6e-08
3e-07	1.8e-07	6e-08
3.4e-07	1.8e-07	6e-08
3.8e-07	1.8e-07	6e-08
2e-08	2.2e-07	6e-08
6e-08	2.2e-07	6e-08
1e-07	2.2e-07	6e-08
1.4e-07	2.2e-07	6e-08
1.8e-07	2.2e-07	6e-08
2.2e-07	2.2e-07	6e-08
2.6e-07	2.2e-07	6e-08
3e-07	2.2e-07	6e-08
3.4e-07	2.2e-07	6e-08
3.8e-07	2.2e-07	6e-08
2e-08	2.6e-07	6e-08
6e-08	2.6e-07	6e-08
1e-07	2.6e-07	6e-08
1.4e-07	2.6e-07	6e-08
1.8e-07	2.6e-07	6e-08
2.2e-07	2.6e-07	6e-08
2.6e-07	2.6e-07	6e-08
3e-07	2.6e-07	6e-08
3.4e-07	2.6e-07	6e-08
3.8e-07	2.6e-07	6e-08
2e-08	3e-07	6e-08
6e-08	3e-07	6e-08
1e-07	3e-07	6e-08
1.4e-07	3e-07	6e-08
1.8e-07	3e-07	6e-08
2.2e-07	3e-07	6e-08
2.6e-07	3e-07	6e-08
3e-07	3e-07	6e-08
3.4e-07	3e-07	6e-08
3.8e-07	3e-07	6e-08
2e-08	3.4e-07	6e-08
6e-08	3.4e-07	6e-08
1e-07	3.4e-07	6e-08
1.4e-07	3.4e-07	6e-08
1.8e-07	3.4e-07	6e-08
2.2e-07	3.4e-07	6e-08
2.6e-07	3.4e-07	6e-08
3e-07	3.4e-07	6e-08
3.4e-07	3.4e-07	6e-08
3.8e-07	3.4e-07	6e-08
2e-08	3.8e-07	6e-08
6e-08	3.8e-07	6e-08
1e-07	3.8e-07	6e-08
1.4e-07	3.8e-07	6e-08
1.8e-07	3.8e-07	6e-08
2.2e-07	3.8e-07	6e-08
2.6e-07	3.8e-07	6e-08
3e-07	3.8e-07	6e-08
3.4e-07	3.8e-07	6e-08
3.8e-07	3.8e-07	6e-08
2e-08	4.2e-07	6e-08
6e-08	4.2e-07	6e-08
1e-07	4.2e-07	6e-08
1.4e-07	4.2e-07	6e-08
1.8e-07	4.2e-07	6e-08
2.2e-07	4.2e-07	6e-08
2.6e-07	4.2e-07	6e-08
3e-07	4.2e-07	6e-08
3.4e-07	4.2e-07	6e-08
3.8e-07	4.2e-07	6e-08
2e-08	4.6e-07	6e-08
6e-08	4.6e-07	6e-08
1e-07	4.6e-07	6e-08
1.4e-07	4.6e-07	6e-08
1.8e-07	4.6e-07	6e-08
2.2e-07	4.6e-07	6e-08
2.6e-07	4.6e-07	6e-08
3e-07	4.6e-07	6e-08
3.4e-07	4.6e-07	6e-08
3.8e-07	4.6e-07	6e-08
2e-08	5e-07	6e-08
6e-08	5e-07	6e-08
1e-07	5e-07	6e-08
1.4e-07	5e-07	6e-08
1.8e-07	5e-07	6e-08
2.2e-07	5e-07	6e-08
2.6e-07	5e-07	6e-08
3e-07	5e-07	6e-08
3.4e-07	5e-07	6e-08
3.8e-07	5e-07	6e-08
2e-08	5.4e-07	6e-08
6e-08	5.4e-07	6e-08
1e-07	5.4e-07	6e-08
1.4e-07	5.4e-07	6e-08
1.8e-07	5.4e-07	6e-08
2.2e-07	5.4e-07	6e-08
2.6e-07	5.4e-07	6e-08
3e-07	5.4e-07	6e-08
3.4e-07	5.4e-07	6e-08
3.8e-07	5.4e-07	6e-08
2e-08	5.8e-07	6e-08
6e-08	5.8e-07	6e-08
1e-07	5.8e-07	6e-08
1.4e-07	5.8e-07	6e-08
1.8e-07	5.8e-07	6e-08
2.2e-07	5.8e-07	6e-08
2.6e-07	5.8e-07	6e-08
3e-07	5.8e-07	6e-08
3.4e-07	5.8e-07	6e-08
3.8e-07	5.8e-07	6e-08
2e-08	6.2e-07	6e-08
6e-08	6.2e-07	6e-08
1e-07	6.2e-07	6e-08
1.4e-07	6.2e-07	6e-08
1.8e-07	6.2e-07	6e-08
2.2e-07	6.2e-07	6e-08
2.6e-07	6.2e-07	6e-08
3e-07	6.2e-07	6e-08
3.4e-07	6.2e-07	6e-08
3.8e-07	6.2e-07	6e-08
2e-08	6.6e-07	6e-08
6e-08	6.6e-07	6e-08
1e-07	6.6e-07	6e-08
1.4e-07	6.6e-07	6e-08
1.8e-07	6.6e-07	6e-08
2.2e-07	6.6e-07	6e-08
2.6e-07	6.6e-07	6e-08
3e-07	6.6e-07	6e-08
3.4e-07	6.6e-07	6e-08
3.8e-07	6.6e-07	6e-08
2e-08	7e-07	6e-08
6e-08	7e-07	6e-08
1e-07	7e-07	6e-08
1.4e-07	7e-07	6e-08
1.8e-07	7e-07	6e-08
2.2e-07	7e-07	6e-08
2.6e-07	7e-07	6e-08
3e-07	7e-07	6e-08
3.4e-07	7e-07	6e-08
3.8e-07	7e-07	6e-08
2e-08	7.4e-07	6e-08
6e-08	7.4e-07	6e-08
1e-07	7.4e-07	6e-08
1.4e-07	7.4e-07	6e-08
1.8e-07	7.4e-07	6e-08
2.2e-07	7.4e-07	6e-08
2.6e-07	7.4e-07	6e-08
3e-07	7.4e-07	6e-08
3.4e-07	7.4e-07	6e-08
3.8e-07	7.4e-07	6e-08
2e-08	7.8e-07	6e-08
6e-08	7.8e-07	6e-08
1e-07	7.8e-07	6e-08
1.4e-07	7.8e-07	6e-08
1.8e-07	7.8e-07	6e-08
2.2e-07	7.8e-07	6e-08
2.6e-07	7.8e-07	6e-08
3e-07	7.8e-07	6e-08
3.4e-07	7.8e-07	6e-08
3.8e-07	7.8e-07	6e-08
2e-08	8.2e-07	6e-08
6e-08	8.2e-07	6e-08
1e-07	8.2e-07	6e-08
1.4e-07	8.2e-07	6e-08
1.8e-07	8.2e-07	6e-08
2.2e-07	8.2e-07	6e-08
2.6e-07	8.2e-07	6e-08
3e-07	8.2e-07	6e-08
3.4e-07	8.2e-07	6e-08
3.8e-07	8.2e-07	6e-08
2e-08	8.6e-07	6e-08
6e-08	8.6e-07	6e-08
1e-07	8.6e-07	6e-08
1.4e-07	8.6e-07	6e-08
1.8e-07	8.6e-07	6e-08
2.2e-07	8.6e-07	6e-08
2.6e-07	8.6e-07	6e-08
3e-07	8.6e-07	6e-08
3.4e-07	8.6e-07	6e-08
3.8e-07	8.6e-07	6e-08
2e-08	9e-07	6e-08
6e-08	9e-07	6e-08
1e-07	9e-07	6e-08
1.4e-07	9e-07	6e-08
1.8e-07	9e-07	6e-08
2.2e-07	9e-07	6e-08
2.6e-07	9e-07	6e-08
3e-07	9e-07	6e-08
3.4e-07	9e-07	6e-08
3.8e-07	9e-07	6e-08
2e-08	9.4e-07	6e-08
6e-08	9.4e-07	6e-08
1e-07	9.4e-07	6e-08
1.4e-07	9.4e-07	6e-08
1.8e-07	9.4e-07	6e-08
2.2e-07	9.4e-07	6e-08
2.6e-07	9.4e-07	6e-08
3e-07	9.4e-07	6e-08
3.4e-07	9.4e-07	6e-08
3.8e-07	9.4e-07	6e-08
2e-08	9.8e-07	6e-08
6e-08	9.8e-07	6e-08
1e-07	9.8e-07	6e-08
1.4e-07	9.8e-07	6e-08
1.8e-07	9.8e-07	6e-08
2.2e-07	9.8e-07	6e-08
2.6e-07	9.8e-07	6e-08
3e-07	9.8e-07	6e-08
3.4e-07	9.8e-07	6e-08
3.8e-07	9.8e-07	6e-08
2e-08	2e-08	1e-07
6e-08	2e-08	1e-07
1e-07	2e-08	1e-07
1.4e-07	2e-08	1e-07
1.8e-07	2e-08	1e-07
2.2e-07	2e-08	1e-07
2.6e-07	2e-08	1e-07
3e-07	2e-08	1e-07
3.4e-07	2e-08	1e-07
3.8e-07	2e-08	1e-07
2e-08	6e-08	1e-07
6e-08	6e-08	1e-07
1e-07	6e-08	1e-07
1.4e-07	6e-08	1e-07
1.8e-07	6e-08	1e-07
2.2e-07	6e-08	1e-07
2.6e-07	6e-08	1e-07
3e-07	6e-08	1e-07
3.4e-07	6e-08	1e-07
3.8e-07	6e-08	1e-07
2e-08	1e-07	1e-07
6e-08	1e-07	1e-07
1e-07	1e-07	1e-07
1.4e-07	1e-07	1e-07
1.8e-07	1e-07	1e-07
2.2e-07	1e-07	1e-07
2.6e-07	1e-07	1e-07
3e-07	1e-07	1e-07
3.4e-07	1e-07	1e-07
3.8e-07	1e-07	1e-07
2e-08	1.4e-07	1e-07
6e-08	1.4e-07	1e-07
1e-07	1.4e-07	1e-07
1.4e-07	1.4e-07	1e-07
1.8e-07	1.4e-07	1e-07
2.2e-07	1.4e-07	1e-07
2.6e-07	1.4e-07	1e-07
3e-07	1.4e-07	1e-07
3.4e-07	1.4e-07	1e-07
3.8e-07	1.4e-07	1e-07
2e-08	1.8e-07	1e-07
6e-08	1.8e-07	1e-07
1e-07	1.8e-07	1e-07
1.4e-07	1.8e-07	1e-07
1.8e-07	1.8e-07	1e-07
2.2e-07	1.8e-07	1e-07
2.6e-07	1.8e-07	1e-07
3e-07	1.8e-07	1e-07
3.4e-07	1.8e-07	1e-07
3.8e-07	1.8e-07	1e-07
2e-08	2.2e-07	1e-07
6e-08	2.2e-07	1e-07
1e-07	2.2e-07	1e-07
1.4e-07	2.2e-07	1e-07
1.8e-07	2.2e-07	1e-07
2.2e-07	2.2e-07	1e-07
2.6e-07	2.2e-07	1e-07
3e-07	2.2e-07	1e-07
3.4e-07	2.2e-07	1e-07
3.8e-07	2.2e-07	1e-07
2e-08	2.6e-07	1e-07
6e-08	2.6e-07	1e-07
1e-07	2.6e-07	1e-07
1.4e-07	2.6e-07	1e-07
1.8e-07	2.6e-07	1e-07
2.2e-07	2.6e-07	1e-07
2.6e-07	2.6e-07	1e-07
3e-07	2.6e-07	1e-07
3.4e-07	2.6e-07	1e-07
3.8e-07	2.6e-07	1e-07
2e-08	3e-07	1e-07
6e-08	3e-07	1e-07
1e-07	3e-07	1e-07
1.4e-07	3e-07	1e-07
1.8e-07	3e-07	1e-07
2.2e-07	3e-07	1e-07
2.6e-07	3e-07	1e-07
3e-07	3e-07	1e-07
3.4e-07	3e-07	1e-07
3.8e-07	3e-07	1e-07
2e-08	3.4e-07	1e-07
6e-08	3.4e-07	1e-07
1e-07	3.4e-07	1e-07
1.4e-07	3.4e-07	1e-07
1.8e-07	3.4e-07	1e-07
2.2e-07	3.4e-07	1e-07
2.6e-07	3.4e-07	1e-07
3e-07	3.4e-07	1e-07
3.4e-07	3.4e-07	1e-07
3.8e-07	3.4e-07	1e-07
2e-08	3.8e-07	1e-07
6e-08	3.8e-07	1e-07
1e-07	3.8e-07	1e-07
1.4e-07	3.8e-07	1e-07
1.8e-07	3.8e-07	1e-07
2.2e-07	3.8e-07	1e-07
2.6e-07	3.8e-07	1e-07
3e-07	3.8e-07	1e-07
3.4e-07	3.8e-07	1e-07
3.8e-07	3.8e-07	1e-07
2e-08	4.2e-07	1e-07
6e-08	4.2e-07	1e-07
1e-07	4.2e-07	1e-07
1.4e-07	4.2e-07	1e-07
1.8e-07	4.2e-07	1e-07
2.2e-07	4.2e-07	1e-07
2.6e-07	4.2e-07	1e-07
3e-07	4.2e-07	1e-07
3.4e-07	4.2e-07	1e-07
3.8e-07	4.2e-07	1e-07
2e-08	4.6e-07	1e-07
6e-08	4.6e-07	1e-07
1e-07	4.6e-07	1e-07
1.4e-07	4.6e-07	1e-07
1.8e-07	4.6e-07	1e-07
2.2e-07	4.6e-07	1e-07
2.6e-07	4.6e-07	1e-07
3e-07	4.6e-07	1e-07
3.4e-07	4.6e-07	1e-07
3.8e-07	4.6e-07	1e-07
2e-08	5e-07	1e-07
6e-08	5e-07	1e-07
1e-07	5e-07	1e-07
1.4e-07	5e-07	1e-07
1.8e-07	5e-07	1e-07
2.2e-07	5e-07	1e-07
2.6e-07	5e-07	1e-07
3e-07	5e-07	1e-07
3.4e-07	5e-07	1e-07
3.8e-07	5e-07	1e-07
2e-08	5.4e-07	1e-07
6e-08	5.4e-07	1e-07
1e-07	5.4e-07	1e-07
1.4e-07	5.4e-07	1e-07
1.8e-07	5.4e-07	1e-07
2.2e-07	5.4e-07	1e-07
2.6e-07	5.4e-07	1e-07
3e-07	5.4e-07	1e-07
3.4e-07	5.4e-07	1e-07
3.8e-07	5.4e-07	1e-07
2e-08	5.8e-07	1e-07
6e-08	5.8e-07	1e-07
1e-07	5.8e-07	1e-07
1.4e-07	5.8e-07	1e-07
1.8e-07	5.8e-07	1e-07
2.2e-07	5.8e-07	1e-07
2.6e-07	5.8e-07	1e-07
3e-07	5.8e-07	1e-07
3.4e-07	5.8e-07	1e-07
3.8e-07	5.8e-07	1e-07
2e-08	6.2e-07	1e-07
6e-08	6.2e-07	1e-07
1e-07	6.2e-07	1e-07
1.4e-07	6.2e-07	1e-07
1.8e-07	6.2e-07	1e-07
2.2e-07	6.2e-07	1e-07
2.6e-07	6.2e-07	1e-07
3e-07	6.2e-07	1e-07
3.4e-07	6.2e-07	1e-07
3.8e-07	6.2e-07	1e-07
2e-08	6.6e-07	1e-07
6e-08	6.6e-07	1e-07
1e-07	6.6e-07	1e-07
1.4e-07	6.6e-07	1e-07
1.8e-07	6.6e-07	1e-07
2.2e-07	6.6e-07	1e-07
2.6e-07	6.6e-07	1e-07
3e-07	6.6e-07	1e-07
3.4e-07	6.6e-07	1e-07
3.8e-07	6.6e-07	1e-07
2e-08	7e-07	1e-07
6e-08	7e-07	1e-07
1e-07	7e-07	1e-07
1.4e-07	7e-07	1e-07
1.8e-07	7e-07	1e-07
2.2e-07	7e-07	1e-07
2.6e-07	7e-07	1e-07
3e-07	7e-07	1e-07
3.4e-07	7e-07	1e-07
3.8e-07	7e-07	1e-07
2e-08	7.4e-07	1e-07
6e-08	7.4e-07	1e-07
1e-07	7.4e-07	1e-07
1.4e-07	7.4e-07	1e-07
1.8e-07	7.4e-07	1e-07
2.2e-07	7.4e-07	1e-07
2.6e-07	7.4e-07	1e-07
3e-07	7.4e-07	1e-07
3.4e-07	7.4e-07	1e-07
3.8e-07	7.4e-07	1e-07
2e-08	7.8e-07	1e-07
6e-08	7.8e-07	1e-07
1e-07	7.8e-07	1e-07
1.4e-07	7.8e-07	1e-07
1.8e-07	7.8e-07	1e-07
2.2e-07	7.8e-07	1e-07
2.6e-07	7.8e-07	1e-07
3e-07	7.8e-07	1e-07
3.4e-07	7.8e-07	1e-07
3.8e-07	7.8e-07	1e-07
2e-08	8.2e-07	1e-07
6e-08	8.2e-07	1e-07
1e-07	8.2e-07	1e-07
1.4e-07	8.2e-07	1e-07
1.8e-07	8.2e-07	1e-07
2.2e-07	8.2e-07	1e-07
2.6e-07	8.2e-07	1e-07
3e-07	8.2e-07	1e-07
3.4e-07	8.2e-07	1e-07
3.8e-07	8.2e-07	1e-07
2e-08	8.6e-07	1e-07
6e-08	8.6e-07	1e-07
1e-07	8.6e-07	1e-07
1.4e-07	8.6e-07	1e-07
1.8e-07	8.6e-07	1e-07
2.2e-07	8.6e-07	1e-07
2.6e-07	8.6e-07	1e-07
3e-07	8.6e-07	1e-07
3.4e-07	8.6e-07	1e-07
3.8e-07	8.6e-07	1e-07
2e-08	9e-07	1e-07
6e-08	9e-07	1e-07
1e-07	9e-07	1e-07
1.4e-07	9e-07	1e-07
1.8e-07	9e-07	1e-07
2.2e-07	9e-07	1e-07
2.6e-07	9e-07	1e-07
3e-07	9e-07	1e-07
3.4e-07	9e-07	1e-07
3.8e-07	9e-07	1e-07
2e-08	9.4e-07	1e-07
6e-08	9.4e-07	1e-07
1e-07	9.4e-07	1e-07
1.4e-07	9.4e-07	1e-07
1.8e-07	9.4e-07	1e-07
2.2e-07	9.4e-07	1e-07
2.6e-07	9.4e-07	1e-07
3e-07	9.4e-07	1e-07
3.4e-07	9.4e-07	1e-07
3.8e-07	9.4e-07	1e-07
2e-08	9.8e-07	1e-07
6e-08	9.8e-07	1e-07
1e-07	9.8e-07	1e-07
1.4e-07	9.8e-07	1e-07
1.8e-07	9.8e-07	1e-07
2.2e-07	9.8e-07	1e-07
2.6e-07	9.8e-07	1e-07
3e-07	9.8e-07	1e-07
3.4e-07	9.8e-07	1e-07
3.8e-07	9.8e-07	1e-07
2e-08	2e-08	1.4e-07
6e-08	2e-08	1.4e-07
1e-07	2e-08	1.4e-07
1.4e-07	2e-08	1.4e-07
1.8e-07	2e-08	1.4e-07
2.2e-07	2e-08	1.4e-07
2.6e-07	2e-08	1.4e-07
3e-07	2e-08	1.4e-07
3.4e-07	2e-08	1.4e-07
3.8e-07	2e-08	1.4e-07
2e-08	6e-08	1.4e-07
6e-08	6e-08	1.4e-07
1e-07	6e-08	1.4e-07
1.4e-07	6e-08	1.4e-07
1.8e-07	6e-08	1.4e-07
2.2e-07	6e-08	1.4e-07
2.6e-07	6e-08	1.4e-07
3e-07	6e-08	1.4e-07
3.4e-07	6e-08	1.4e-07
3.8e-07	6e-08	1.4e-07
2e-08	1e-07	1.4e-07
6e-08	1e-07	1.4e-07
1e-07	1e-07	1.4e-07
1.4e-07	1e-07	1.4e-07
1.8e-07	1e-07	1.4e-07
2.2e-07	1e-07	1.4e-07
2.6e-07	1e-07	1.4e-07
3e-07	1e-07	1.4e-07
3.4e-07	1e-07	1.4e-07
3.8e-07	1e-07	1.4e-07
2e-08	1.4e-07	1.4e-07
6e-08	1.4e-07	1.4e-07
1e-07	1.4e-07	1.4e-07
1.4e-07	1.4e-07	1.4e-07
1.8e-07	1.4e-07	1.4e-07
2.2e-07	1.4e-07	1.4e-07
2.6e-07	1.4e-07	1.4e-07
3e-07	1.4e-07	1.4e-07
3.4e-07	1.4e-07	1.4e-07
3.8e-07	1.4e-07	1.4e-07
2e-08	1.8e-07	1.4e-07
